Romeo y Julieta Pirámides Añejados                                      ,1      ,17.70  ,17.70€  ,category-cuban-cigars   ,singles                   ,
Saint Luis Rey Regios                                                   ,1      ,9.60   ,9.60€   ,category-cuban-cigars   ,singles                   ,
Saint Luis Rey Serie A                                                  ,1      ,10.40  ,10.40€  ,category-cuban-cigars   ,singles                   ,
Aged Saint Luis Rey Serie A 2011                                        ,1      ,12.00  ,12.00€  ,category-cuban-cigars   ,singles                   ,
Vegas Robaina Famosos                                                   ,1      ,11.00  ,11.00€  ,category-cuban-cigars   ,singles                   ,
Vegas Robaina Unicos                                                    ,1      ,14.60  ,14.60€  ,category-cuban-cigars   ,singles                   ,
Vegas Robaina Don Alejandro                                             ,1      ,18.40  ,18.40€  ,category-cuban-cigars   ,singles                   ,
Quintero Panetelas                                                      ,1      ,2.55   ,2.55€   ,category-cuban-cigars   ,singles                   ,
Quintero Londres Extra                                                  ,1      ,2.80   ,2.80€   ,category-cuban-cigars   ,singles                   ,
Quintero Nacionales                                                     ,1      ,3.10   ,3.10€   ,category-cuban-cigars   ,singles                   ,
Por Larranaga Montecarlos                                               ,1      ,4.40   ,4.40€   ,category-cuban-cigars   ,singles                   ,
Por Larranaga Panetelas                                                 ,1      ,3.10   ,3.10€   ,category-cuban-cigars   ,singles                   ,
Por Larranaga Picadores                                                 ,1      ,8.60   ,8.60€   ,category-cuban-cigars   ,singles                   ,
Cuaba Salomon                                                           ,1      ,21.50  ,21.50€  ,category-cuban-cigars   ,singles                   ,
Cuaba Divinos                                                           ,1      ,6.50   ,6.50€   ,category-cuban-cigars   ,singles                   ,
Cuaba Exclusivos                                                        ,1      ,9.90   ,9.90€   ,category-cuban-cigars   ,singles                   ,
Cuaba Generosos                                                         ,1      ,7.70   ,7.70€   ,category-cuban-cigars   ,singles                   ,
Cuaba Tradicionales                                                     ,1      ,7.20   ,7.20€   ,category-cuban-cigars   ,singles                   ,
Ramon Allones Small Club Coronas                                        ,1      ,5.90   ,5.90€   ,category-cuban-cigars   ,singles                   ,
Ramon Allones Specially Selected                                        ,1      ,10.30  ,10.30€  ,category-cuban-cigars   ,singles                   ,
Ramon Allones Gigantes                                                  ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,singles                   ,
Aged Ramon Allones Superiores LCDH 2012                                 ,1      ,11.00  ,11.00€  ,category-cuban-cigars   ,singles                   ,
Ramon Allones 225th Aniversary ER Gran Bretaña                          ,1      ,50.00  ,50.00€  ,category-cuban-cigars   ,singles                   ,
Aged Ramon Allones Specially Selected Gran Robusto Ed. Reg. Benelux 2008,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,singles                   ,
Ramon Allones Club Allones Ed. Lim. 2015                                ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,singles                   ,
Aged El Rey del Mundo Lonsdale 2001                                     ,1      ,13.50  ,13.50€  ,category-cuban-cigars   ,singles                   ,
El Rey del Mundo Choix Supreme                                          ,1      ,9.70   ,9.70€   ,category-cuban-cigars   ,singles                   ,
Bolivar Poderosos Ed. Reg. Belux                                        ,1      ,21.60  ,21.60€  ,category-cuban-cigars   ,singles                   ,
Punch Royal Ed. Reg. Benelux 2009                                       ,1      ,14.20  ,14.20€  ,category-cuban-cigars   ,singles                   ,
Bolivar Coronas Gigantes                                                ,1      ,16.30  ,16.30€  ,category-cuban-cigars   ,singles                   ,
Bolivar Coronas Junior                                                  ,1      ,6.50   ,6.50€   ,category-cuban-cigars   ,singles                   ,
Bolivar Royal Coronas                                                   ,1      ,11.00  ,11.00€  ,category-cuban-cigars   ,singles                   ,
Bolivar Libertador LCDH                                                 ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,singles                   ,
Bolivar Poderosos Ed. Reg. Belux                                        ,1      ,21.60  ,21.60€  ,category-cuban-cigars   ,singles                   ,
Bolivar Super Corona Ed. Lim. 2014                                      ,1      ,14.60  ,14.60€  ,category-cuban-cigars   ,singles                   ,
Partagas Aristocrats                                                    ,1      ,4.20   ,4.20€   ,category-cuban-cigars   ,singles                   ,
Partagas Cabinet 8-9                                                    ,1      ,15.00  ,15.00€  ,category-cuban-cigars   ,singles                   ,
Partagas De Luxe A.T.                                                   ,1      ,6.50   ,6.50€   ,category-cuban-cigars   ,singles                   ,
Partagas Lusitanias                                                     ,1      ,17.70  ,17.70€  ,category-cuban-cigars   ,singles                   ,
Partagas Mille Fleurs                                                   ,1      ,4.40   ,4.40€   ,category-cuban-cigars   ,singles                   ,
Partagas Presidentes                                                    ,1      ,10.40  ,10.40€  ,category-cuban-cigars   ,singles                   ,
Partagas Serie D No. 4                                                  ,1      ,11.60  ,11.60€  ,category-cuban-cigars   ,singles                   ,
Partagas Serie D No. 5                                                  ,1      ,11.00  ,11.00€  ,category-cuban-cigars   ,singles                   ,
Partagas Serie D No. 6                                                  ,1      ,8.30   ,8.30€   ,category-cuban-cigars   ,singles                   ,
Partagas Serie E No. 2                                                  ,1      ,12.90  ,12.90€  ,category-cuban-cigars   ,singles                   ,
Partagas Serie P No. 2                                                  ,1      ,14.00  ,14.00€  ,category-cuban-cigars   ,singles                   ,
Partagas Shorts                                                         ,1      ,6.70   ,6.70€   ,category-cuban-cigars   ,singles                   ,
Bolivar Libertador LCDH                                                 ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Royal Robusto LCDH                                            ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
Hoyo Epicure de Luxe LCDH                                               ,1      ,11.40  ,11.40€  ,category-cuban-cigars   ,singles                   ,
Aged Ramon Allones Superiores LCDH 2012                                 ,1      ,11.00  ,11.00€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Cedros de Luxe LCDH                                     ,1      ,13.20  ,13.20€  ,category-cuban-cigars   ,singles                   ,
Aged San Cristobal Mercaderes                                           ,1      ,16.40  ,16.40€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Connoisseur A                                                 ,1      ,13.10  ,13.10€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Connoisseur No. 1                                             ,1      ,10.40  ,10.40€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Coronas Junior A.T.                                           ,1      ,5.20   ,5.20€   ,category-cuban-cigars   ,singles                   ,
H. Upmann Coronas Major A.T.                                            ,1      ,6.50   ,6.50€   ,category-cuban-cigars   ,singles                   ,
H. Upmann Half Coronas                                                  ,1      ,4.40   ,4.40€   ,category-cuban-cigars   ,singles                   ,
H. Upmann Magnum 46                                                     ,1      ,11.70  ,11.70€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Magnum 50                                                     ,1      ,14.30  ,14.30€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Majestic                                                      ,1      ,4.40   ,4.40€   ,category-cuban-cigars   ,singles                   ,
H. Upmann No. 2                                                         ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Royal Robusto LCDH                                            ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Robusto Ed.Lim. 2012                                          ,1      ,20.00  ,20.00€  ,category-cuban-cigars   ,singles                   ,
H. Upmann No.2 Reserva                                                  ,1      ,62.50  ,62.50€  ,category-cuban-cigars   ,singles                   ,
Punch Punch                                                             ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
Punch Double Coronas                                                    ,1      ,16.70  ,16.70€  ,category-cuban-cigars   ,singles                   ,
Punch Royal Ed. Reg. Benelux 2009                                       ,1      ,14.20  ,14.20€  ,category-cuban-cigars   ,singles                   ,
Aged Punch Double Coronas 2003                                          ,1      ,26.00  ,26.00€  ,category-cuban-cigars   ,singles                   ,
Punch Gran Robusto Edicion Regionales Spain                             ,1      ,23.00  ,23.00€  ,category-cuban-cigars   ,singles                   ,
Punch Sir John Edicion Regionales Germany                               ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,singles                   ,
Cohiba Coronas Especiales                                               ,1      ,18.40  ,18.40€  ,category-cuban-cigars   ,singles                   ,
Cohiba Esplendidos                                                      ,1      ,32.30  ,32.30€  ,category-cuban-cigars   ,singles                   ,
Cohiba Exquisitos                                                       ,1      ,11.50  ,11.50€  ,category-cuban-cigars   ,singles                   ,
Cohiba Genios Maduro                                                    ,1      ,27.10  ,27.10€  ,category-cuban-cigars   ,singles                   ,
Cohiba Magicos Maduro                                                   ,1      ,23.90  ,23.90€  ,category-cuban-cigars   ,singles                   ,
Cohiba Panetelas                                                        ,1      ,10.40  ,10.40€  ,category-cuban-cigars   ,singles                   ,
Cohiba Robustos                                                         ,1      ,19.20  ,19.20€  ,category-cuban-cigars   ,singles                   ,
Cohiba Secretos Maduro                                                  ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
Cohiba Robustos Supremos Ed. Lim. 2014                                  ,1      ,60.00  ,60.00€  ,category-cuban-cigars   ,singles                   ,
Cohiba Siglo I                                                          ,1      ,9.50   ,9.50€   ,category-cuban-cigars   ,singles                   ,
Cohiba Siglo II                                                         ,1      ,13.10  ,13.10€  ,category-cuban-cigars   ,singles                   ,
Cohiba Siglo III                                                        ,1      ,16.30  ,16.30€  ,category-cuban-cigars   ,singles                   ,
Cohiba Siglo IV                                                         ,1      ,18.40  ,18.40€  ,category-cuban-cigars   ,singles                   ,
Cohiba Siglo V                                                          ,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,singles                   ,
Cohiba Siglo VI                                                         ,1      ,28.10  ,28.10€  ,category-cuban-cigars   ,singles                   ,
Rafael Gonzalez Panetelas Extra                                         ,1      ,2.85   ,2.85€   ,category-cuban-cigars   ,singles                   ,
Rafael Gonzalez Perla                                                   ,1      ,4.40   ,4.40€   ,category-cuban-cigars   ,singles                   ,
Aged Rafael Gonzalez Coronas Extra 2007                                 ,1      ,13.50  ,13.50€  ,category-cuban-cigars   ,singles                   ,
Trinidad Ingenios Edition Limitada 2007                                 ,1      ,30.00  ,30.00€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Short Hoyo Piramides Ed. Lim. 2011                    ,1      ,17.50  ,17.50€  ,category-cuban-cigars   ,singles                   ,
Cohiba Robustos Supremos Ed. Lim. 2014 Triple Banded                    ,1      ,70.00  ,70.00€  ,category-cuban-cigars   ,singles                   ,
Bolivar Super Corona Ed. Lim. 2014                                      ,1      ,14.60  ,14.60€  ,category-cuban-cigars   ,singles                   ,
Cohiba Robustos Supremos Ed. Lim. 2014                                  ,1      ,60.00  ,60.00€  ,category-cuban-cigars   ,singles                   ,
H. Upmann Robusto Ed.Lim. 2012                                          ,1      ,20.00  ,20.00€  ,category-cuban-cigars   ,singles                   ,
Montecristo Grand Edmundo Ed. Lim. 2010                                 ,1      ,35.00  ,35.00€  ,category-cuban-cigars   ,singles                   ,
Ramon Allones Club Allones Ed. Lim. 2015                                ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Duke Ed. Lim. 2009                                      ,1      ,32.50  ,32.50€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Hoyo Short Piramides Ed. Lim. 2011                    ,1      ,17.50  ,17.50€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Regalos Ed. Lim. 2007                                 ,1      ,15.00  ,15.00€  ,category-cuban-cigars   ,singles                   ,
Trinidad Fundadores                                                     ,1      ,21.90  ,21.90€  ,category-cuban-cigars   ,singles                   ,
Trinidad Reyes                                                          ,1      ,9.90   ,9.90€   ,category-cuban-cigars   ,singles                   ,
Trinidad Coloniales                                                     ,1      ,14.40  ,14.40€  ,category-cuban-cigars   ,singles                   ,
Trinidad Ingenios Edition Limitada 2007                                 ,1      ,30.00  ,30.00€  ,category-cuban-cigars   ,singles                   ,
Juan Lopez Petit Coronas                                                ,1      ,6.90   ,6.90€   ,category-cuban-cigars   ,singles                   ,
Juan Lopez Seleccion No. 1                                              ,1      ,10.70  ,10.70€  ,category-cuban-cigars   ,singles                   ,
Juan Lopez Seleccion No. 2                                              ,1      ,10.40  ,10.40€  ,category-cuban-cigars   ,singles                   ,
Juan Lopez Don Juan Ed. Reg. Benelux                                    ,1      ,14.60  ,14.60€  ,category-cuban-cigars   ,singles                   ,
Aged Quai D'Orsay Imperiales 2007                                       ,1      ,19.00  ,19.00€  ,category-cuban-cigars   ,singles                   ,
Diplomaticos Excelencia ER Cuba                                         ,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Short Hoyo Piramides Ed. Lim. 2011                    ,1      ,17.50  ,17.50€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Double Coronas                                        ,1      ,17.00  ,17.00€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Epicure Especial                                      ,1      ,13.50  ,13.50€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Epicure No. 1                                         ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Epicure No. 2                                         ,1      ,11.70  ,11.70€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Hoyo de San Juan                                      ,1      ,15.00  ,15.00€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Hoyo du Député                                        ,1      ,7.10   ,7.10€   ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Hoyo du Maire                                         ,1      ,6.10   ,6.10€   ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Hoyo du Prince                                        ,1      ,7.70   ,7.70€   ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Petit Robusto                                         ,1      ,9.60   ,9.60€   ,category-cuban-cigars   ,singles                   ,
Hoyo Epicure de Luxe LCDH                                               ,1      ,11.40  ,11.40€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Hoyo Short Piramides Ed. Lim. 2011                    ,1      ,17.50  ,17.50€  ,category-cuban-cigars   ,singles                   ,
Hoyo de Monterrey Regalos Ed. Lim. 2007                                 ,1      ,15.00  ,15.00€  ,category-cuban-cigars   ,singles                   ,
Aged San Cristobal Mercaderes                                           ,1      ,16.40  ,16.40€  ,category-cuban-cigars   ,singles                   ,
San Cristobal El Morro                                                  ,1      ,16.40  ,16.40€  ,category-cuban-cigars   ,singles                   ,
San Cristobal El Principe                                               ,1      ,6.50   ,6.50€   ,category-cuban-cigars   ,singles                   ,
San Cristobal La Fuerza                                                 ,1      ,12.60  ,12.60€  ,category-cuban-cigars   ,singles                   ,
Bolivar Libertador LCDH                                                 ,10     ,16.00  ,160.00€ ,category-cuban-cigars   ,                          ,
H. Upmann Royal Robusto LCDH                                            ,10     ,11.90  ,119.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Cedros de Luxe LCDH                                     ,10     ,13.20  ,132.00€ ,category-cuban-cigars   ,                          ,
Aged H. Upmann Royal Robusto LCDH 2012                                  ,10     ,13.00  ,130.00€ ,category-cuban-cigars   ,                          ,
H. Upmann Noellas Jar                                                   ,25     ,9.70   ,242.50€ ,category-cuban-cigars   ,                          ,
Partagas Culebras LCDH                                                  ,9      ,8.50   ,76.50€  ,category-cuban-cigars   ,                          ,
Aged Ramon Allones Superiores LCDH 2012                                 ,10     ,10.90  ,109.00€ ,category-cuban-cigars   ,                          ,
Hoyo de Monterrey Epicure de Luxe                                       ,10     ,11.40  ,114.00€ ,category-cuban-cigars   ,                          ,
Partagas Capitols in tin Vintage 1985                                   ,5      ,30.00  ,150.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff 5000                                                   ,25     ,240.00 ,6000.00€,category-cuban-cigars   ,                          ,
Romeo y Julieta Coronas Vintage Pre 1985                                ,25     ,18.00  ,450.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff 4000 1986                                              ,5      ,112.00 ,560.00€ ,category-cuban-cigars   ,                          ,
La Flor de Cano Preferido Vintage 1980                                  ,25     ,10.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff Chateau-Margaux                                        ,1      ,190.00 ,190.00€ ,category-cuban-cigars   ,                          ,
Vintage Hoyo de Monterrey Churchill 1999-2001                           ,25     ,19.04  ,476.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff Tubos 1986                                             ,4      ,87.50  ,350.00€ ,category-cuban-cigars   ,                          ,
Vintage Punch Churchills 1999                                           ,25     ,22.00  ,550.00€ ,category-cuban-cigars   ,                          ,
Vintage Montecristo No. 1 1999                                          ,25     ,22.00  ,550.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff 2000                                                   ,25     ,140.00 ,3500.00€,category-cuban-cigars   ,                          ,
Vintage Sancho Panza Molinos 1999                                       ,25     ,26.00  ,650.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff 4000                                                   ,25     ,140.00 ,3500.00€,category-cuban-cigars   ,                          ,
Vintage Romeo y Julieta Churchill 1985 - 1994 A.T.                      ,25     ,34.00  ,850.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff Chateau-Margaux                                        ,5      ,150.00 ,750.00€ ,category-cuban-cigars   ,                          ,
Vintage La Flor de Cano Selectos 1985                                   ,5      ,9.00   ,45.00€  ,category-cuban-cigars   ,                          ,
Vintage Davidoff 3000                                                   ,25     ,80.00  ,2000.00€,category-cuban-cigars   ,                          ,
Vintage La Flor de Cano Preferidos 1985                                 ,5      ,9.00   ,45.00€  ,category-cuban-cigars   ,                          ,
Vintage Davidoff Haut-Brion                                             ,25     ,140.00 ,3500.00€,category-cuban-cigars   ,                          ,
Vintage Partagas Coronas Junior A.T. 1985 - 1994                        ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Vintage Hoyo de Monterrey Du Maire 1999-2000                            ,25     ,9.00   ,225.00€ ,category-cuban-cigars   ,                          ,
Vintage Punch Double Corona 1999                                        ,25     ,28.00  ,700.00€ ,category-cuban-cigars   ,                          ,
Vintage Hoyo de Monterrey Du Roi 2000                                   ,25     ,13.20  ,330.00€ ,category-cuban-cigars   ,                          ,
Vintage Partagas Petit Bouquet 1985 - 1994                              ,25     ,10.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Vintage Punch Royal Seleccion No.12 2000                                ,25     ,24.00  ,600.00€ ,category-cuban-cigars   ,                          ,
Aged Punch Super Selecion No. 1 2004                                    ,50     ,19.50  ,975.00€ ,category-cuban-cigars   ,                          ,
Vintage Partagas 8-9-8 1985                                             ,25     ,60.00  ,1500.00€,category-cuban-cigars   ,                          ,
 Montecristo Especial No.1 Vintage 1980-1990                            ,10     ,32.50  ,325.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff Chateau Latour                                         ,25     ,300.00 ,7500.00€,category-cuban-cigars   ,                          ,
Vintage La Flor de Cano Preferidos 1980                                 ,25     ,10.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Vintage H. Upmann Exquisitos 1984                                       ,10     ,17.50  ,175.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff Chateau-Margaux                                        ,25     ,190.00 ,4750.00€,category-cuban-cigars   ,                          ,
Belinda Princess Vintage 1989                                           ,25     ,10.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff N°2                                                    ,25     ,100.00 ,2500.00€,category-cuban-cigars   ,                          ,
Fonseca Nr. 4 Ed. Reg. Benelux                                          ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,                          ,
Por Larranaga Robusto Superiores Edicion Regionales Andorra             ,25     ,38.00  ,950.00€ ,category-cuban-cigars   ,                          ,
Juan Lopez Obus Edicion Regionales Francia 2007                         ,10     ,39.50  ,395.00€ ,category-cuban-cigars   ,                          ,
Vegas Robaina Short Robaina ER Andorra                                  ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,                          ,
El Rey Del Mundo NL No. 1 Ed. Reg. Los Paises Bajos                     ,10     ,16.00  ,160.00€ ,category-cuban-cigars   ,                          ,
Juan Lopez Malecon Edicion Regionales Andorra                           ,20     ,32.50  ,650.00€ ,category-cuban-cigars   ,                          ,
Juan Lopez Don Juan Ed. Reg. Benelux                                    ,25     ,14.60  ,365.00€ ,category-cuban-cigars   ,                          ,
La Escepcion Don José ER Italia                                         ,1      ,22.00  ,22.00€  ,category-cuban-cigars   ,                          ,
Ramon Allones Petit Allones ER Andorra                                  ,25     ,19.80  ,495.00€ ,category-cuban-cigars   ,                          ,
Vegas Robaina Maestros Edicion Regionales Spain                         ,10     ,27.00  ,270.00€ ,category-cuban-cigars   ,                          ,
Ramon Allones 225th Aniversary ER Gran Bretaña                          ,1      ,50.00  ,50.00€  ,category-cuban-cigars   ,                          ,
Ramon Allones Especial De Allones ER France                             ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,                          ,
La Flor de Cano Siboney Edicion Regionales Canada                       ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,                          ,
Aged Ramon Allones Specially Selected Gran Robusto Ed. Reg. Benelux 2008,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,                          ,
Bolivar Emperador Edicion Regionales Rusia                              ,10     ,35.00  ,350.00€ ,category-cuban-cigars   ,                          ,
Diplomaticos Excelencia ER Cuba                                         ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Por Larrañaga Sobresalientes ER UK                                      ,10     ,40.00  ,400.00€ ,category-cuban-cigars   ,                          ,
Punch Medalla De Oro Edicion Regionales Gran Bretaña                    ,10     ,45.00  ,450.00€ ,category-cuban-cigars   ,                          ,
La Escepcion Don José ER Italia                                         ,25     ,22.00  ,550.00€ ,category-cuban-cigars   ,                          ,
Punch Gran Robusto Edicion Regionales Spain                             ,1      ,23.00  ,23.00€  ,category-cuban-cigars   ,                          ,
El Rey Del Mundo Balthasar Edicion Regionales Baltico                   ,1      ,250.00 ,250.00€ ,category-cuban-cigars   ,                          ,
Bolivar Belgravia ER Gran Bretaña                                       ,10     ,32.50  ,325.00€ ,category-cuban-cigars   ,                          ,
Diplomaticos Excelencia ER Cuba                                         ,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,                          ,
Ramon Allones Super Ramon Edicion Regionales Canada                     ,25     ,33.00  ,825.00€ ,category-cuban-cigars   ,                          ,
Diplomaticos Bushido ER Asia Pacifico                                   ,25     ,72.00  ,1800.00€,category-cuban-cigars   ,                          ,
Por Larrañaga Opera Edicion Regionales Francia                          ,10     ,17.00  ,170.00€ ,category-cuban-cigars   ,                          ,
Juan Lopez Short Robusto Edicion Regionales Andorra                     ,50     ,27.00  ,1350.00€,category-cuban-cigars   ,                          ,
Por Larranaga Secretos Edicion Regionales Spain                         ,25     ,10.80  ,270.00€ ,category-cuban-cigars   ,                          ,
Bolivar Emarati Ed. Reg. E.A.U                                          ,25     ,27.80  ,695.00€ ,category-cuban-cigars   ,                          ,
Ramon Allones Petit Belicoso Edicion Regionales Gran Bretaña            ,10     ,30.00  ,300.00€ ,category-cuban-cigars   ,                          ,
El Rey Del Mundo Choix de L'Époque ER Reino Unido                       ,25     ,30.00  ,750.00€ ,category-cuban-cigars   ,                          ,
Punch Supremos Ed. Reg. Suiza                                           ,10     ,29.50  ,295.00€ ,category-cuban-cigars   ,                          ,
Por Larranaga Valiosos Edicion Regionales Swiss                         ,25     ,19.80  ,495.00€ ,category-cuban-cigars   ,                          ,
Juan Lopez Chiado 1864 Edicion Regionales Portugal                      ,10     ,16.50  ,165.00€ ,category-cuban-cigars   ,                          ,
Punch Sir John Edicion Regionales Germany                               ,1      ,16.00  ,16.00€  ,category-cuban-cigars   ,                          ,
Punch Sir John Edicion Regionales Germany                               ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,                          ,
Quai D'Orsay Belicoso Royal Edicion Regionales Francia                  ,25     ,19.80  ,495.00€ ,category-cuban-cigars   ,                          ,
Punch Robusto ER Suiza 2005                                             ,25     ,38.00  ,950.00€ ,category-cuban-cigars   ,                          ,
Bolivar Oryx Edicion Regionales Qatar                                   ,1      ,695.00 ,695.00€ ,category-cuban-cigars   ,                          ,
Rafael Gonzalez Petit Piramides Edicion Regionales Alemania             ,10     ,13.50  ,135.00€ ,category-cuban-cigars   ,                          ,
La Escepcion Don José ER Italia                                         ,1      ,22.00  ,22.00€  ,category-cuban-cigars   ,edicion-regionales-benelux,
Ramon Allones Petit Allones ER Andorra                                  ,25     ,19.80  ,495.00€ ,category-cuban-cigars   ,edicion-regionales-benelux,
Vegas Robaina Maestros Edicion Regionales Spain                         ,10     ,27.00  ,270.00€ ,category-cuban-cigars   ,edicion-regionales-benelux,
Ramon Allones 225th Aniversary ER Gran Bretaña                          ,1      ,40.00  ,40.00€  ,category-cuban-cigars   ,edicion-regionales-benelux,
Ramon Allones Especial De Allones ER France                             ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,edicion-regionales-benelux,
La Flor de Cano Siboney Edicion Regionales Canada                       ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,edicion-regionales-benelux,
Aged Ramon Allones Specially Selected Gran Robusto Ed. Reg. Benelux 2008,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,edicion-regionales-benelux,
Punch Royal ER Benelux 2009                                             ,25     ,14.20  ,355.00€ ,category-cuban-cigars   ,edicion-regionales-benelux,
Romeo y Julieta Petit Piramides Ed. Lim. 2005                           ,25     ,32.40  ,810.00€ ,category-cuban-cigars   ,                          ,
H. Upmann Magnum 56 EL 2015                                             ,25     ,21.12  ,528.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Hermosos No. 1 EL 2003                                  ,25     ,40.00  ,1000.00€,category-cuban-cigars   ,                          ,
Cohiba 1966 Ed. Lim. 2011                                               ,10     ,85.00  ,850.00€ ,category-cuban-cigars   ,                          ,
Trinidad Ingenios Edition Limitada 2007                                 ,12     ,28.75  ,345.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Escudos Edicion Limitada 2007                           ,25     ,26.00  ,650.00€ ,category-cuban-cigars   ,                          ,
Partagas Serie D Especial Ed.Lim.2010                                   ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Punch Serie d'Oro No.2 Ed. Lim. 2013                                    ,1      ,595.00 ,595.00€ ,category-cuban-cigars   ,                          ,
Ramon Allones Club Allones EL 2015                                      ,10     ,16.00  ,160.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Duke Ed.Lim.2009                                        ,10     ,32.50  ,325.00€ ,category-cuban-cigars   ,                          ,
Montecristo 520 Ed.Lim. 2012                                            ,10     ,45.00  ,450.00€ ,category-cuban-cigars   ,                          ,
Montecristo Sublimes Ed. Lim. 2008                                      ,10     ,69.50  ,695.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Romeo de Luxe Ed. Lim. 2013                             ,10     ,20.00  ,200.00€ ,category-cuban-cigars   ,                          ,
H. Upmann Robusto Ed.Lim. 2012                                          ,25     ,19.00  ,475.00€ ,category-cuban-cigars   ,                          ,
Partagas C3 Ed. Lim. 2012                                               ,10     ,24.50  ,245.00€ ,category-cuban-cigars   ,                          ,
Ramon Allones Allones Extra Ed. Lim. 2011                               ,25     ,19.80  ,495.00€ ,category-cuban-cigars   ,                          ,
Hoyo de Monterrey Regalos Ed.Lim.2007                                   ,25     ,13.20  ,330.00€ ,category-cuban-cigars   ,                          ,
Hoyo de Monterrey Short Hoyo Piramides Ed. Lim. 2011                    ,10     ,17.50  ,175.00€ ,category-cuban-cigars   ,                          ,
Partagas Seleccion Privada Ed.Lim. 2014                                 ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,                          ,
Cohiba Robustos Supremos Ed. Lim. 2014                                  ,10     ,60.00  ,600.00€ ,category-cuban-cigars   ,                          ,
Bolivar Super Corona Ed.Lim. 2014                                       ,25     ,14.60  ,365.00€ ,category-cuban-cigars   ,                          ,
